trend_72_12_start,trend_82_12_start,trend_92_12_start,trend_02_12_start,trend_end,Site_no,paramShortName,trend_72_12,trend_82_12,trend_92_12,trend_02_12,station_nm,Gage_number,shortName,staAbbrev,constitAbbrev,drainSqKm,paStart,paLong,windowY,windowQ,windowS,minNumObs,minNumUncen,edgeAdjust,bootBreak,blockLength,nBoot,qUnit,agency_cd,site_tp_cd,dec_lat_va,dec_long_va,dec_coord_datum_cd,state_cd,country_cd,huc_cd,drain_area_va,contrib_drain_area_va,param_nm,param_units,paramNumber,blank_start1,blank_end1,blank_start2,blank_end2
,,,2003,2012,03015000,Nitrate,N,N,N,Y,"Conewango Creek at Russell, PA",03015000,"Conewango Creek at Russell, PA",PA,NO3,2109.8,10,12,7,2,0.5,55.5,37,TRUE,100,100,100,1,,ST,41.9381145,-79.13310104,NAD83,PA,US,05010002,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03015000,"Orthophosphate, unfiltered",N,N,N,Y,"Conewango Creek at Russell, PA",03015000,"Conewango Creek at Russell, PA",PA,OrthoP_UF,2109.8,10,12,7,2,0.5,47.25,31.5,TRUE,100,100,100,1,,ST,41.9381145,-79.13310104,NAD83,PA,US,05010002,,,"Orthophosphate, unfiltered",mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,03015000,Total Nitrogen,N,N,N,Y,"Conewango Creek at Russell, PA",03015000,"Conewango Creek at Russell, PA",PA,TN,2109.8,10,12,7,2,0.5,47.25,31.5,TRUE,100,100,100,1,,ST,41.9381145,-79.13310104,NAD83,PA,US,05010002,,,Total Nitrogen,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03015000,Total Phosphorus,N,N,N,Y,"Conewango Creek at Russell, PA",03015000,"Conewango Creek at Russell, PA",PA,TP,2109.8,10,12,7,2,0.5,54.75,36.5,TRUE,100,100,100,1,,ST,41.9381145,-79.13310104,NAD83,PA,US,05010002,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,03020500,"Orthophosphate, unfiltered",N,N,N,Y,"Oil Creek at Rouseville, PA",03020500,"Oil Creek at Rouseville, PA",PA,OrthoP_UF,732.4,10,12,7,2,0.5,44.25,29.5,TRUE,100,100,100,1,,ST,41.4817261,-79.69533043,NAD83,PA,US,05010003,,,"Orthophosphate, unfiltered",mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,03020500,Total Nitrogen,N,N,N,Y,"Oil Creek at Rouseville, PA",03020500,"Oil Creek at Rouseville, PA",PA,TN,732.4,10,12,7,2,0.5,44.25,29.5,TRUE,100,100,100,1,,ST,41.4817261,-79.69533043,NAD83,PA,US,05010003,,,Total Nitrogen,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03020500,Total Phosphorus,N,N,N,Y,"Oil Creek at Rouseville, PA",03020500,"Oil Creek at Rouseville, PA",PA,TP,732.4,10,12,7,2,0.5,45,30,TRUE,100,100,100,1,,ST,41.4817261,-79.69533043,NAD83,PA,US,05010003,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,03029500,Total Nitrogen,N,N,N,Y,"Clarion River at Cooksburg, PA",03029500,"Clarion River at Cooksburg, PA",PA,TN,2092.4,10,12,7,2,0.5,45,30,TRUE,100,100,100,1,,ST,41.33061892,-79.20892984,NAD83,PA,US,05010005,,,Total Nitrogen,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03029500,Total Phosphorus,N,N,N,Y,"Clarion River at Cooksburg, PA",03029500,"Clarion River at Cooksburg, PA",PA,TP,2092.4,10,12,7,2,0.5,48,32,TRUE,100,100,100,1,,ST,41.33061892,-79.20892984,NAD83,PA,US,05010005,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,03032500,Ammonia,N,N,N,Y,"Redbank Creek at St. Charles, PA",03032500,"Redbank Creek at St. Charles, PA",PA,NH4,1380.3,10,12,7,2,0.5,53.25,35.5,TRUE,100,100,100,1,,ST,40.99450931,-79.39420881,NAD83,PA,US,05010006,,,Ammonia,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03032500,Nitrate,N,N,N,Y,"Redbank Creek at St. Charles, PA",03032500,"Redbank Creek at St. Charles, PA",PA,NO3,1380.3,10,12,7,2,0.5,58.5,39,TRUE,100,100,100,1,,ST,40.99450931,-79.39420881,NAD83,PA,US,05010006,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03032500,Total Nitrogen,N,N,N,Y,"Redbank Creek at St. Charles, PA",03032500,"Redbank Creek at St. Charles, PA",PA,TN,1380.3,10,12,7,2,0.5,44.25,29.5,TRUE,100,100,100,1,,ST,40.99450931,-79.39420881,NAD83,PA,US,05010006,,,Total Nitrogen,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03032500,Total Phosphorus,N,N,N,Y,"Redbank Creek at St. Charles, PA",03032500,"Redbank Creek at St. Charles, PA",PA,TP,1380.3,10,12,7,2,0.5,51,34,TRUE,100,100,100,1,,ST,40.99450931,-79.39420881,NAD83,PA,US,05010006,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,03034000,Ammonia,N,N,N,Y,"Mahoning Creek at Punxsutawney, PA",03034000,"Mahoning Creek at Punxsutawney, PA",PA,NH4,410,10,12,7,2,0.5,54,36,TRUE,100,100,100,1,,ST,40.93923105,-79.00836738,NAD83,PA,US,05010006,,,Ammonia,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03034000,Nitrate,N,N,N,Y,"Mahoning Creek at Punxsutawney, PA",03034000,"Mahoning Creek at Punxsutawney, PA",PA,NO3,410,10,12,7,2,0.5,54,36,TRUE,100,100,100,1,,ST,40.93923105,-79.00836738,NAD83,PA,US,05010006,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03034000,"Orthophosphate, unfiltered",N,N,N,Y,"Mahoning Creek at Punxsutawney, PA",03034000,"Mahoning Creek at Punxsutawney, PA",PA,OrthoP_UF,410,10,12,7,2,0.5,54,36,TRUE,100,100,100,1,,ST,40.93923105,-79.00836738,NAD83,PA,US,05010006,,,"Orthophosphate, unfiltered",mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,03034000,Total Phosphorus,N,N,N,Y,"Mahoning Creek at Punxsutawney, PA",03034000,"Mahoning Creek at Punxsutawney, PA",PA,TP,410,10,12,7,2,0.5,54,36,TRUE,100,100,100,1,,ST,40.93923105,-79.00836738,NAD83,PA,US,05010006,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,03036500,Ammonia,N,N,N,Y,"Allegheny River at Kittanning, PA",03036500,"Allegheny River at Kittanning, PA",PA,NH4,23235.8,10,12,7,2,0.5,51,34,TRUE,100,100,100,1,,ST,40.82034197,-79.53143404,NAD83,PA,US,05010006,,,Ammonia,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03036500,Nitrate,N,N,N,Y,"Allegheny River at Kittanning, PA",03036500,"Allegheny River at Kittanning, PA",PA,NO3,23235.8,10,12,7,2,0.5,86.25,57.5,TRUE,100,100,100,1,,ST,40.82034197,-79.53143404,NAD83,PA,US,05010006,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03036500,Total Nitrogen,N,N,N,Y,"Allegheny River at Kittanning, PA",03036500,"Allegheny River at Kittanning, PA",PA,TN,23235.8,10,12,7,2,0.5,45,30,TRUE,100,100,100,1,,ST,40.82034197,-79.53143404,NAD83,PA,US,05010006,,,Total Nitrogen,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03036500,Total Phosphorus,N,N,N,Y,"Allegheny River at Kittanning, PA",03036500,"Allegheny River at Kittanning, PA",PA,TP,23235.8,10,12,7,2,0.5,51,34,TRUE,100,100,100,1,,ST,40.82034197,-79.53143404,NAD83,PA,US,05010006,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,03072000,Ammonia,N,N,N,Y,"Dunkard Creek at Shannopin, PA",03072000,"Dunkard Creek at Shannopin, PA",PA,NH4,589.6,10,12,7,2,0.5,93.75,62.5,TRUE,100,100,100,1,,ST,39.75924493,-79.9706152,NAD83,PA,US,05020005,,,Ammonia,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03072000,Nitrate,N,N,N,Y,"Dunkard Creek at Shannopin, PA",03072000,"Dunkard Creek at Shannopin, PA",PA,NO3,589.6,10,12,7,2,0.5,67.5,45,TRUE,100,100,100,1,,ST,39.75924493,-79.9706152,NAD83,PA,US,05020005,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03072000,"Orthophosphate, unfiltered",N,N,N,Y,"Dunkard Creek at Shannopin, PA",03072000,"Dunkard Creek at Shannopin, PA",PA,OrthoP_UF,589.6,10,12,7,2,0.5,62.25,41.5,TRUE,100,100,100,1,,ST,39.75924493,-79.9706152,NAD83,PA,US,05020005,,,"Orthophosphate, unfiltered",mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,03072000,Total Nitrogen,N,N,N,Y,"Dunkard Creek at Shannopin, PA",03072000,"Dunkard Creek at Shannopin, PA",PA,TN,589.6,10,12,7,2,0.5,87,58,TRUE,100,100,100,1,,ST,39.75924493,-79.9706152,NAD83,PA,US,05020005,,,Total Nitrogen,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03072000,Total Phosphorus,N,N,N,Y,"Dunkard Creek at Shannopin, PA",03072000,"Dunkard Creek at Shannopin, PA",PA,TP,589.6,10,12,7,2,0.5,93,62,TRUE,100,100,100,1,,ST,39.75924493,-79.9706152,NAD83,PA,US,05020005,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,03083500,Ammonia,N,N,N,Y,"Youghiogheny River at Sutersville, PA",03083500,"Youghiogheny River at Sutersville, PA",PA,NH4,4434.8,10,12,7,2,0.5,85.5,57,TRUE,100,100,100,1,,ST,40.24007039,-79.80643449,NAD83,PA,US,05020006,,,Ammonia,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03083500,Nitrate,N,N,N,Y,"Youghiogheny River at Sutersville, PA",03083500,"Youghiogheny River at Sutersville, PA",PA,NO3,4434.8,10,12,7,2,0.5,62.25,41.5,TRUE,100,100,100,1,,ST,40.24007039,-79.80643449,NAD83,PA,US,05020006,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03083500,"Orthophosphate, unfiltered",N,N,N,Y,"Youghiogheny River at Sutersville, PA",03083500,"Youghiogheny River at Sutersville, PA",PA,OrthoP_UF,4434.8,10,12,7,2,0.5,62.25,41.5,TRUE,100,100,100,1,,ST,40.24007039,-79.80643449,NAD83,PA,US,05020006,,,"Orthophosphate, unfiltered",mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,03083500,Total Nitrogen,N,N,N,Y,"Youghiogheny River at Sutersville, PA",03083500,"Youghiogheny River at Sutersville, PA",PA,TN,4434.8,10,12,7,2,0.5,86.25,57.5,TRUE,100,100,100,1,,ST,40.24007039,-79.80643449,NAD83,PA,US,05020006,,,Total Nitrogen,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,03086000,Ammonia,N,N,N,Y,"Ohio River at Sewickley, PA",03086000,"Ohio River at Sewickley, PA",PA,NH4,50495.7,10,12,7,2,0.5,100,71.5,TRUE,100,100,100,1,,ST,40.54923422,-80.20561481,NAD83,PA,US,05030101,,,Ammonia,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03086000,Nitrate,N,N,N,Y,"Ohio River at Sewickley, PA",03086000,"Ohio River at Sewickley, PA",PA,NO3,50495.7,10,12,7,2,0.5,77.25,51.5,TRUE,100,100,100,1,,ST,40.54923422,-80.20561481,NAD83,PA,US,05030101,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,03086000,Nitrite plus nitrate,N,N,N,Y,"Ohio River at Sewickley, PA",03086000,"Ohio River at Sewickley, PA",PA,NO23,50495.7,10,12,7,2,0.5,99.75,66.5,TRUE,100,100,100,1,,ST,40.54923422,-80.20561481,NAD83,PA,US,05030101,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,03086000,Total Nitrogen,N,N,N,Y,"Ohio River at Sewickley, PA",03086000,"Ohio River at Sewickley, PA",PA,TN,50495.7,10,12,7,2,0.5,96.75,64.5,TRUE,100,100,100,1,,ST,40.54923422,-80.20561481,NAD83,PA,US,05030101,,,Total Nitrogen,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,03086000,Total Phosphorus,N,N,N,Y,"Ohio River at Sewickley, PA",03086000,"Ohio River at Sewickley, PA",PA,TP,50495.7,10,12,7,2,0.5,100,70.5,TRUE,100,100,100,1,,ST,40.54923422,-80.20561481,NAD83,PA,US,05030101,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,03101500,Ammonia,N,N,N,Y,"Shenango River at Pymatuning Dam, PA",03101500,"Shenango River at Pymatuning Dam, PA",PA,NH4,337.6,10,12,7,2,0.5,49.5,33,TRUE,100,100,100,1,,ST,41.49810898,-80.46006929,NAD83,PA,US,05030102,,,Ammonia,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03101500,Nitrate,N,N,N,Y,"Shenango River at Pymatuning Dam, PA",03101500,"Shenango River at Pymatuning Dam, PA",PA,NO3,337.6,10,12,7,2,0.5,48,32,TRUE,100,100,100,1,,ST,41.49810898,-80.46006929,NAD83,PA,US,05030102,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03101500,"Orthophosphate, unfiltered",N,N,N,Y,"Shenango River at Pymatuning Dam, PA",03101500,"Shenango River at Pymatuning Dam, PA",PA,OrthoP_UF,337.6,10,12,7,2,0.5,45.75,30.5,TRUE,100,100,100,1,,ST,41.49810898,-80.46006929,NAD83,PA,US,05030102,,,"Orthophosphate, unfiltered",mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,03101500,Total Nitrogen,N,N,N,Y,"Shenango River at Pymatuning Dam, PA",03101500,"Shenango River at Pymatuning Dam, PA",PA,TN,337.6,10,12,7,2,0.5,46.5,31,TRUE,100,100,100,1,,ST,41.49810898,-80.46006929,NAD83,PA,US,05030102,,,Total Nitrogen,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03101500,Total Phosphorus,N,N,N,Y,"Shenango River at Pymatuning Dam, PA",03101500,"Shenango River at Pymatuning Dam, PA",PA,TP,337.6,10,12,7,2,0.5,49.5,33,TRUE,100,100,100,1,,ST,41.49810898,-80.46006929,NAD83,PA,US,05030102,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,03102500,Ammonia,N,N,N,Y,"Little Shenango River at Greenville, PA",03102500,"Little Shenango River at Greenville, PA",PA,NH4,369.7,10,12,7,2,0.5,51.75,34.5,TRUE,100,100,100,1,,ST,41.42199889,-80.37617802,NAD83,PA,US,05030102,,,Ammonia,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03102500,Nitrate,N,N,N,Y,"Little Shenango River at Greenville, PA",03102500,"Little Shenango River at Greenville, PA",PA,NO3,369.7,10,12,7,2,0.5,51.75,34.5,TRUE,100,100,100,1,,ST,41.42199889,-80.37617802,NAD83,PA,US,05030102,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03102500,"Orthophosphate, unfiltered",N,N,N,Y,"Little Shenango River at Greenville, PA",03102500,"Little Shenango River at Greenville, PA",PA,OrthoP_UF,369.7,10,12,7,2,0.5,45,30,TRUE,100,100,100,1,,ST,41.42199889,-80.37617802,NAD83,PA,US,05030102,,,"Orthophosphate, unfiltered",mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,03102500,Total Nitrogen,N,N,N,Y,"Little Shenango River at Greenville, PA",03102500,"Little Shenango River at Greenville, PA",PA,TN,369.7,10,12,7,2,0.5,45.75,30.5,TRUE,100,100,100,1,,ST,41.42199889,-80.37617802,NAD83,PA,US,05030102,,,Total Nitrogen,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03102500,Total Phosphorus,N,N,N,Y,"Little Shenango River at Greenville, PA",03102500,"Little Shenango River at Greenville, PA",PA,TP,369.7,10,12,7,2,0.5,51.75,34.5,TRUE,100,100,100,1,,ST,41.42199889,-80.37617802,NAD83,PA,US,05030102,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,03106000,Ammonia,N,N,N,Y,"Connoquenessing Creek near Zelienople, PA",03106000,"Connoquenessing Creek near Zelienople, PA",PA,NH4,922.4,10,12,7,2,0.5,60.75,40.5,TRUE,100,100,100,1,,ST,40.8170092,-80.24228371,NAD83,PA,US,05030105,,,Ammonia,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03106000,Nitrate,N,N,N,Y,"Connoquenessing Creek near Zelienople, PA",03106000,"Connoquenessing Creek near Zelienople, PA",PA,NO3,922.4,10,12,7,2,0.5,57.75,38.5,TRUE,100,100,100,1,,ST,40.8170092,-80.24228371,NAD83,PA,US,05030105,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03106000,"Orthophosphate, unfiltered",N,N,N,Y,"Connoquenessing Creek near Zelienople, PA",03106000,"Connoquenessing Creek near Zelienople, PA",PA,OrthoP_UF,922.4,10,12,7,2,0.5,52.5,35,TRUE,100,100,100,1,,ST,40.8170092,-80.24228371,NAD83,PA,US,05030105,,,"Orthophosphate, unfiltered",mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,03106000,Total Nitrogen,N,N,N,Y,"Connoquenessing Creek near Zelienople, PA",03106000,"Connoquenessing Creek near Zelienople, PA",PA,TN,922.4,10,12,7,2,0.5,53.25,35.5,TRUE,100,100,100,1,,ST,40.8170092,-80.24228371,NAD83,PA,US,05030105,,,Total Nitrogen,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03106000,Total Phosphorus,N,N,N,Y,"Connoquenessing Creek near Zelienople, PA",03106000,"Connoquenessing Creek near Zelienople, PA",PA,TP,922.4,10,12,7,2,0.5,60.75,40.5,TRUE,100,100,100,1,,ST,40.8170092,-80.24228371,NAD83,PA,US,05030105,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,03106500,Ammonia,N,N,N,Y,"Slippery Rock Creek at Wurtemburg, PA",03106500,"Slippery Rock Creek at Wurtemburg, PA",PA,NH4,1040.4,10,12,7,2,0.5,53.25,35.5,TRUE,100,100,100,1,,ST,40.88395242,-80.23367261,NAD83,PA,US,05030105,,,Ammonia,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03106500,Total Nitrogen,N,N,N,Y,"Slippery Rock Creek at Wurtemburg, PA",03106500,"Slippery Rock Creek at Wurtemburg, PA",PA,TN,1040.4,10,12,7,2,0.5,45.75,30.5,TRUE,100,100,100,1,,ST,40.88395242,-80.23367261,NAD83,PA,US,05030105,,,Total Nitrogen,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03106500,Total Phosphorus,N,N,N,Y,"Slippery Rock Creek at Wurtemburg, PA",03106500,"Slippery Rock Creek at Wurtemburg, PA",PA,TP,1040.4,10,12,7,2,0.5,53.25,35.5,TRUE,100,100,100,1,,ST,40.88395242,-80.23367261,NAD83,PA,US,05030105,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,1982,,2003,2012,03107500,Ammonia,N,Y,N,Y,"Beaver River at Beaver Falls, PA",03107500,"Beaver River at Beaver Falls, PA",PA,NH4,8089.3,10,12,7,2,0.5,100,78.5,TRUE,100,100,100,1,,ST,40.76339848,-80.31506287,NAD83,PA,US,05030104,,,Ammonia,mg/l as N,,10/01/1971,09/30/1981,10/01/1991,09/30/2001
,,,2003,2012,03107500,Nitrate,N,N,N,Y,"Beaver River at Beaver Falls, PA",03107500,"Beaver River at Beaver Falls, PA",PA,NO3,8089.3,10,12,7,2,0.5,57,38,TRUE,100,100,100,1,,ST,40.76339848,-80.31506287,NAD83,PA,US,05030104,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,1982,,2003,2012,03107500,Nitrite plus nitrate,N,Y,N,Y,"Beaver River at Beaver Falls, PA",03107500,"Beaver River at Beaver Falls, PA",PA,NO23,8089.3,10,12,7,2,0.5,100,77.5,TRUE,100,100,100,1,,ST,40.76339848,-80.31506287,NAD83,PA,US,05030104,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1981,10/01/1991,09/30/2001
,,,2003,2012,03107500,"Orthophosphate, unfiltered",N,N,N,Y,"Beaver River at Beaver Falls, PA",03107500,"Beaver River at Beaver Falls, PA",PA,OrthoP_UF,8089.3,10,12,7,2,0.5,60,40,TRUE,100,100,100,1,,ST,40.76339848,-80.31506287,NAD83,PA,US,05030104,,,"Orthophosphate, unfiltered",mg/l as P,,10/01/1971,09/30/2001,,
,1982,,2003,2012,03107500,Total Nitrogen,N,Y,N,Y,"Beaver River at Beaver Falls, PA",03107500,"Beaver River at Beaver Falls, PA",PA,TN,8089.3,10,12,7,2,0.5,100,74,TRUE,100,100,100,1,,ST,40.76339848,-80.31506287,NAD83,PA,US,05030104,,,Total Nitrogen,mg/l as N,,10/01/1971,09/30/1981,10/01/1991,09/30/2001
,1982,,2003,2012,03107500,Total Phosphorus,N,Y,N,Y,"Beaver River at Beaver Falls, PA",03107500,"Beaver River at Beaver Falls, PA",PA,TP,8089.3,10,12,7,2,0.5,100,79.5,TRUE,100,100,100,1,,ST,40.76339848,-80.31506287,NAD83,PA,US,05030104,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1981,10/01/1991,09/30/2001
,,,2003,2012,03108000,Ammonia,N,N,N,Y,"Raccoon Creek at Moffatts Mill, PA",03108000,"Raccoon Creek at Moffatts Mill, PA",PA,NH4,463.8,10,12,7,2,0.5,51.75,34.5,TRUE,100,100,100,1,,ST,40.62784405,-80.33756296,NAD83,PA,US,05030101,,,Ammonia,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03108000,Nitrate,N,N,N,Y,"Raccoon Creek at Moffatts Mill, PA",03108000,"Raccoon Creek at Moffatts Mill, PA",PA,NO3,463.8,10,12,7,2,0.5,50.25,33.5,TRUE,100,100,100,1,,ST,40.62784405,-80.33756296,NAD83,PA,US,05030101,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03108000,"Orthophosphate, unfiltered",N,N,N,Y,"Raccoon Creek at Moffatts Mill, PA",03108000,"Raccoon Creek at Moffatts Mill, PA",PA,OrthoP_UF,463.8,10,12,7,2,0.5,45.75,30.5,TRUE,100,100,100,1,,ST,40.62784405,-80.33756296,NAD83,PA,US,05030101,,,"Orthophosphate, unfiltered",mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,03108000,Total Nitrogen,N,N,N,Y,"Raccoon Creek at Moffatts Mill, PA",03108000,"Raccoon Creek at Moffatts Mill, PA",PA,TN,463.8,10,12,7,2,0.5,45.75,30.5,TRUE,100,100,100,1,,ST,40.62784405,-80.33756296,NAD83,PA,US,05030101,,,Total Nitrogen,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,03108000,Total Phosphorus,N,N,N,Y,"Raccoon Creek at Moffatts Mill, PA",03108000,"Raccoon Creek at Moffatts Mill, PA",PA,TP,463.8,10,12,7,2,0.5,51.75,34.5,TRUE,100,100,100,1,,ST,40.62784405,-80.33756296,NAD83,PA,US,05030101,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,,,2002,2011,03230450,Nitrate,N,N,N,Y,Hellbranch Run near Harrisburg OH,03230450,Hellbranch Run near Harrisburg OH,OH,NO3,96.5,10,12,7,2,0.5,100,78.5,TRUE,100,100,100,1,,ST,39.84783,-83.15733,NAD83,OH,US,05060001,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2011,03230450,Nitrite plus nitrate,N,N,N,Y,Hellbranch Run near Harrisburg OH,03230450,Hellbranch Run near Harrisburg OH,OH,NO23,96.5,10,12,7,2,0.5,100,78,TRUE,100,100,100,1,,ST,39.84783,-83.15733,NAD83,OH,US,05060001,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2011,03230450,Total Nitrogen,N,N,N,Y,Hellbranch Run near Harrisburg OH,03230450,Hellbranch Run near Harrisburg OH,OH,TN,96.5,10,12,7,2,0.5,100,77.5,TRUE,100,100,100,1,,ST,39.84783,-83.15733,NAD83,OH,US,05060001,,,Total Nitrogen,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2011,03230450,Total Phosphorus,N,N,N,Y,Hellbranch Run near Harrisburg OH,03230450,Hellbranch Run near Harrisburg OH,OH,TP,96.5,10,12,7,2,0.5,100,78.5,TRUE,100,100,100,1,,ST,39.84783,-83.15733,NAD83,OH,US,05060001,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,,,2002,2012,03303280,Nitrite plus nitrate,N,N,N,Y,"OHIO RIVER AT CANNELTON DAM AT CANNELTON, IN",03303280,"OHIO RIVER AT CANNELTON DAM AT CANNELTON, IN",KY,NO23,249355,10,12,7,2,0.5,100,156,TRUE,100,100,100,1,,ST,37.89950088,-86.70554179,NAD83,KY,US,05140201,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,03303280,"Orthophosphate, filtered",N,N,N,Y,"OHIO RIVER AT CANNELTON DAM AT CANNELTON, IN",03303280,"OHIO RIVER AT CANNELTON DAM AT CANNELTON, IN",KY,OrthoP_F,249355,10,12,7,2,0.5,100,120.5,TRUE,100,100,100,1,,ST,37.89950088,-86.70554179,NAD83,KY,US,05140201,,,"Orthophosphate, filtered",mg/l as P,,10/01/1971,09/30/2001,,
,,,2002,2012,03303280,Total Nitrogen,N,N,N,Y,"OHIO RIVER AT CANNELTON DAM AT CANNELTON, IN",03303280,"OHIO RIVER AT CANNELTON DAM AT CANNELTON, IN",KY,TN,249355,10,12,7,2,0.5,100,153.5,TRUE,100,100,100,1,,ST,37.89950088,-86.70554179,NAD83,KY,US,05140201,,,Total Nitrogen,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,03303280,Total Phosphorus,N,N,N,Y,"OHIO RIVER AT CANNELTON DAM AT CANNELTON, IN",03303280,"OHIO RIVER AT CANNELTON DAM AT CANNELTON, IN",KY,TP,249355,10,12,7,2,0.5,100,157,TRUE,100,100,100,1,,ST,37.89950088,-86.70554179,NAD83,KY,US,05140201,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,,1992,2002,2012,03374100,Ammonia,N,N,Y,Y,"WHITE RIVER AT HAZLETON, IN",03374000,"WHITE RIVER AT HAZLETON, IN",IN,NH4,29069,10,12,7,2,0.5,100,247.5,TRUE,100,100,100,1,,ST,38.489817,-87.550045,NAD83,IN,US,05120202,,,Ammonia,mg/l as N,,10/01/1971,09/30/1991,,
,,1992,2002,2012,03374100,Nitrite plus nitrate,N,N,Y,Y,"WHITE RIVER AT HAZLETON, IN",03374000,"WHITE RIVER AT HAZLETON, IN",IN,NO23,29069,10,12,7,2,0.5,100,273,TRUE,100,100,100,1,,ST,38.489817,-87.550045,NAD83,IN,US,05120202,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1991,,
